Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
252	2270.38	1352.51	3903.45	526.057	1963.53	1682.27	4074.55	367.809	620.143	648.8	1264999	261.162	108.177	356.661	-137.513	261.162	108.177	355.153	-184.444	0.0262247	0.0002254	0.0267837	0.0256815	-0.0169416	7.99532	3.90541	83.3459	-10.3971	-261.117	22.8948	23.4397	35445.02874445915
253	2994.73	1263.85	4157.43	507.132	2597.91	1350.44	4156.77	847.192	821.333	638.2	1269999	261.397	108.471	356.897	-144.418	261.397	108.472	357.678	-151.725	0.0259722	0.000221024	0.0266943	0.0253577	0.00191362	8.00049	3.91	90.1595	-13.9816	-261.323	24.0116	24.1923	35582.02781152725
254	2979.91	747.438	4114.32	2139.42	2982.71	1319.55	4085.76	1307.19	812.167	869.2	1274999	262.265	108.17	358.375	-136.778	262.265	108.172	355.501	-138.794	0.0257848	0.000332994	0.0265112	0.0250899	-0.015357	7.99578	3.90284	87.8399	-14.1885	-262.193	24.0976	24.0645	35718.54368209839
255	2735.82	1616.47	4164.12	113.281	2784.44	1690.86	4183.76	14.6147	740.143	682.8	1279999	262.999	108.184	360.251	-124.109	262.998	108.182	358.643	-123.937	0.0260758	0.000509415	0.0272187	0.0250343	0.0255004	8.00692	3.88831	84.412	-10.8147	-262.925	23.7735	24.4296	35862.44236040115
256	3200.19	1262.26	4172.43	314.317	1864.63	1150.47	3626.67	576.335	798.286	650.0	1284999	263.752	108.027	358.116	-159.138	263.752	108.027	359.168	-156.232	0.026417	0.000285301	0.0270813	0.0256415	0.0178066	8.00488	3.88949	87.5771	-13.3254	-263.666	24.1769	24.6601	36017.11221933365
257	2571.69	1439.09	4097.22	808.992	3070.32	1405.93	4110.54	402.792	646.125	819.8	1289999	264.606	107.811	358.106	-150.945	264.605	107.812	357.798	-131.784	0.0265343	0.000404214	0.0275491	0.0257281	-0.0208765	7.9942	3.93231	77.3288	-14.012	-264.522	23.4118	23.7464	36161.40307855606
258	2647.28	1297.98	4121.34	586.558	3373.35	1380.67	4130.15	613.732	688.5	829.8	1294999	265.437	107.382	357.834	-129.722	265.436	107.381	356.3	-126.522	0.0261059	0.00026582	0.0266983	0.0256101	-0.000898803	7.99972	3.89619	89.3986	-14.0852	-265.355	24.8567	25.2755	36278.24673318863
259	2404.48	1472.03	4062.92	832.467	2338.1	1162.85	4098.99	513.004	700.125	939.2	1299999	265.754	107.501	358.019	-117.47	265.753	107.5	358.193	-148.457	0.0262569	0.000304639	0.026867	0.0256675	0.0100337	8.00273	3.86624	81.7817	-14.46	-265.673	23.8994	24.3465	36434.57187414169
260	3040.4	772.836	4076.66	2145.67	3342.18	887.784	4059.93	1619.52	860.4	854.2	1304999	266.719	107.099	360.935	-155.903	266.719	107.099	357.322	-188.245	0.0264923	0.000305705	0.0272794	0.0258264	-0.00535354	7.9985	3.96056	81.0278	-11.631	-266.622	23.9817	24.2479	36556.064237356186
261	3149.56	1192.48	4140.39	525.521	3163.65	888.026	3979.6	1530.35	786.143	830.2	1309999	266.914	107.356	359.036	-151.504	266.914	107.356	363.3	-218.649	0.0259959	0.000338568	0.0266659	0.0251986	-0.0174503	7.99518	3.96695	80.0475	-15.2842	-266.82	23.8226	24.2656	36709.12723040581
262	2266.07	1462.18	4226.36	10.8964	3151.13	1324.47	4247.56	775.737	648.0	921.2	1314999	267.526	107.269	359.27	-131.87	267.525	107.268	359.865	-156.123	0.0261031	0.000235635	0.0267157	0.0254859	0.014702	8.00399	3.9469	74.868	-13.1962	-267.425	24.8595	25.0889	36837.250032663345
263	3573.2	845.55	4184.53	1737.03	3131.64	1144.27	4117.9	1553.02	985.667	753.8	1319999	268.37	107.209	364.838	-135.371	268.369	107.21	359.694	-162.399	0.0259915	0.000354995	0.0267848	0.0252658	-0.00166723	7.99951	3.96038	78.6948	-14.7475	-268.28	24.6129	24.9614	37000.94309043884
264	2273.53	1441.75	4071.8	754.774	2363.98	1657.95	4139.92	224.594	732.167	581.4	1324999	269.023	107.289	360.934	-144.603	269.023	107.287	361.985	-171.945	0.0261033	0.000225696	0.0266835	0.0255676	-0.00302699	7.99914	3.98042	85.8978	-11.418	-268.928	24.1489	25.2389	37123.71765089035
265	2478.89	1580.75	4256.39	718.313	3292.48	1539.12	4286.32	231.924	879.667	812.2	1329999	269.351	107.706	359.727	-149.07	269.351	107.707	362.367	-163.766	0.026409	0.000314488	0.0269414	0.0256254	-0.00156423	7.99954	3.94651	82.9154	-11.9987	-269.254	24.283	24.4885	37270.931587696075
266	2440.42	1154.44	4009.87	513.223	2325.96	1605.43	4188.73	524.751	786.0	828.4	1334999	269.454	108.441	363.28	-169.355	269.454	108.438	360.344	-218.263	0.0262334	0.000307859	0.0267894	0.0255025	0.0135764	8.0037	3.96546	84.8614	-11.8588	-269.367	24.5335	24.7763	37403.45386004448
267	2760.13	1086.48	4091.34	990.829	1669.55	1469.03	4080.09	-1.36488	1000.0	525.0	1339999	270.149	108.565	362.533	-187.607	270.149	108.563	362.324	-181.835	0.0264419	0.000261989	0.0271213	0.0258631	0.00165088	8.00042	3.98091	82.609	-13.6527	-270.045	23.7782	24.2546	37542.03901839256
268	1948.93	1454.85	4242.43	362.954	3695.12	450.003	4126.15	3105.34	684.143	956.4	1344999	270.498	108.953	366.839	-140.328	270.498	108.948	363.159	-136.193	0.0265451	0.000311681	0.0271838	0.025727	0.00156088	8.00039	3.95972	90.2537	-11.5002	-270.385	25.006	25.7532	37676.94036054611
269	3978.93	199.939	4211.8	3638.9	2505.15	1789.01	4172.37	227.327	972.333	638.0	1349999	270.99	108.725	364.445	-166.692	270.989	108.725	364.378	-150.064	0.0267203	0.000329592	0.0274429	0.0260091	-0.00472335	7.99867	3.92897	83.9137	-12.6779	-270.869	24.5827	24.9636	37837.89598631859
270	2342.06	1684.86	4144.52	332.18	1963.28	1586.29	4116.77	407.68	587.0	640.8	1354999	271.69	108.429	362.157	-159.641	271.69	108.43	364.755	-201.638	0.026977	0.000227664	0.0275913	0.0263704	0.0180316	8.00495	3.91197	86.9102	-12.2072	-271.559	25.2048	25.237	37968.94377708435
271	2321.06	1162.78	4153.31	640.079	2405.76	1528.9	4190.11	330.622	897.2	819.8	1359999	271.812	108.554	365.31	-191.928	271.812	108.554	368.641	-156.972	0.0271799	0.000245965	0.0276804	0.0265471	0.0123835	8.0034	3.90891	85.3254	-11.7118	-271.684	24.8859	24.8471	38095.23725223541
272	2431.94	1315.36	3953.35	435.118	2713.17	959.896	4286.25	1727.16	700.375	640.2	1364999	272.567	108.133	365.771	-139.84	272.566	108.134	368.018	-148.154	0.027362	0.000338992	0.0279306	0.0264247	-0.0121295	7.9966	3.93133	88.85	-13.5449	-272.43	25.5305	25.9359	38250.24194455147
273	4089.08	132.4	4222.51	3871.61	3530.6	1108.6	4131.01	1314.1	1000.0	859.6	1369999	273.093	107.824	361.676	-197.353	273.092	107.823	361.748	-127.83	0.0272385	0.000258431	0.0278007	0.0267389	0.0156012	8.0043	3.91971	88.685	-12.7052	-272.962	25.3865	25.7118	38390.20734500885
274	2850.94	1619.8	4402.66	20.746	3316.09	867.978	4268.56	2208.48	779.667	868.8	1374999	273.185	108.169	366.594	-162.802	273.184	108.168	364.982	-175.744	0.0273907	0.000211754	0.0277482	0.0267078	-0.00946713	7.99734	3.89445	86.9219	-13.2273	-273.057	25.3514	25.4084	38521.84555029869
275	1705.41	1502.76	4218.7	201.88	2932.65	1594.21	4390.98	793.813	612.625	840.2	1379999	274.061	108.232	366.75	-141.659	274.06	108.231	366.276	-174.163	0.027577	0.00037623	0.0285099	0.026917	0.0244758	8.0068	3.87834	87.6495	-12.8015	-273.933	24.2503	24.8178	38659.19612073898
276	2533.13	1325.81	4179.26	971.272	2185.86	1630.33	4181.35	635.291	802.571	534.8	1384999	274.297	108.625	368.172	-150.614	274.296	108.626	366.16	-134.73	0.0275394	0.0003423	0.0284008	0.0266493	-0.0095946	7.99727	3.89919	85.871	-12.6493	-274.162	25.0557	25.1897	38814.108843803406
277	3165.51	1547.72	4245.62	207.205	3272.95	1147.68	4276.64	1693.12	757.5	900.2	1389999	274.636	108.497	371.463	-167.513	274.636	108.495	362.973	-211.698	0.0275087	0.000290366	0.0283075	0.0269677	-0.0153657	7.99569	3.87296	81.3523	-12.6028	-274.49	24.4856	25.0743	38942.2786359787
278	2817.08	1340.03	4191.29	662.271	3632.47	910.762	4169.19	1813.28	834.0	882.8	1394999	274.878	108.652	367.835	-182.005	274.878	108.654	365.407	-157.56	0.0277091	0.000461102	0.0286452	0.0266916	0.0130056	8.00358	3.89198	86.6446	-11.4654	-274.727	25.7259	25.5131	39082.33751320839
279	3170.33	1413.95	4297.22	735.9	2413.15	1264.99	4187.05	1085.33	762.333	619.8	1399999	275.109	108.817	363.845	-134.893	275.108	108.818	365.333	-159.749	0.0272679	0.000313189	0.0280372	0.0266617	-0.0270838	7.99244	3.8823	80.1472	-10.8984	-274.96	24.5885	24.5965	39209.97411775589
280	2500.13	1568.28	4120.18	600.616	2272.62	1595.0	4243.04	5.92734	841.857	527.8	1404999	275.371	109.138	369.055	-137.228	275.371	109.138	365.177	-125.746	0.0273192	0.000395008	0.0281855	0.026322	0.0125677	8.00345	3.90671	95.8632	-11.8671	-275.214	25.926	26.0896	39372.26853609085
281	1800.38	1188.17	4255.26	201.033	1850.97	1452.92	3933.48	313.759	542.667	616.4	1409999	275.743	109.316	377.669	-160.502	275.742	109.316	370.061	-138.561	0.0271765	0.000313065	0.0278666	0.0263793	0.00815387	8.00223	3.92403	81.7009	-12.3583	-275.578	24.733	24.9487	39508.23632502556
282	3516.51	882.282	4147.48	1769.83	3524.57	865.825	4354.66	2337.61	979.2	930.2	1414999	276.197	109.281	366.159	-152.927	276.197	109.281	364.011	-148.093	0.0270224	0.000291895	0.0277307	0.0263829	-0.0243844	7.9932	3.90564	84.1204	-11.6215	-276.039	25.8153	25.8782	39645.798167705536
283	2355.27	1630.29	4228.13	362.815	1718.19	1098.43	3302.57	432.131	717.571	566.0	1419999	276.884	109.249	372.198	-152.003	276.884	109.249	369.531	-155.967	0.0272219	0.000252411	0.027864	0.026666	0.00499839	8.00135	3.94004	89.1062	-11.5379	-276.725	25.0264	25.3375	39785.203593969345
284	2512.98	1267.43	4194.84	740.016	1399.38	785.401	2641.12	294.771	1000.0	686.0	1424999	277.228	109.466	371.652	-135.379	277.227	109.468	365.06	-141.151	0.0273872	0.000440598	0.0286443	0.0266729	0.0139408	8.00383	3.94696	81.3761	-13.4427	-277.064	26.0899	26.123	39924.70082736015
285	1579.84	784.405	2844.08	10.6097	2336.0	900.75	4046.35	1541.09	612.0	572.2	1429999	277.145	109.896	371.309	-134.393	277.144	109.896	367.489	-182.015	0.0276045	0.000291901	0.0283526	0.0270092	0.00564817	8.00154	3.90276	80.6054	-12.5993	-276.974	26.4468	26.4362	40060.825697898865
286	2503.01	1589.76	4247.17	285.718	3524.24	1339.16	4336.91	857.339	744.143	841.4	1434999	277.542	109.974	366.075	-143.235	277.541	109.974	367.692	-182.839	0.0278714	0.000264987	0.0286095	0.0274141	0.00442094	8.00121	3.87907	79.3306	-13.807	-277.353	25.6964	26.2926	40206.3503203392
287	2550.56	1585.25	4192.23	591.908	2134.86	1776.21	4274.57	230.049	735.167	513.0	1439999	277.245	110.35	373.455	-137.276	277.245	110.352	368.418	-172.582	0.0280618	0.000317772	0.0287369	0.0273393	-0.00090918	7.99972	3.89219	88.2975	-14.8901	-277.054	26.6649	27.0735	40329.36583447456
288	2513.65	1387.2	4015.36	12.4134	1338.66	1014.62	2849.02	14.9446	661.75	409.2	1444999	277.819	110.347	379.256	-217.361	277.818	110.346	369.089	-179.804	0.0280767	0.00033182	0.028757	0.0271981	-0.000183975	7.99991	3.90832	90.0157	-11.7524	-277.641	26.4213	26.8502	40475.296165943146
289	1457.12	828.92	2742.62	393.144	2823.88	1313.66	4399.96	1227.61	733.429	796.0	1449999	277.936	110.398	368.977	-167.515	277.936	110.398	368.355	-282.832	0.0279313	0.000282003	0.0288719	0.0274314	-0.0114295	7.99677	3.92551	89.5935	-12.6685	-277.747	27.6969	28.188	40618.647032260895
290	3076.59	966.912	4075.11	1147.52	2264.24	1099.59	3872.78	951.064	796.833	616.0	1454999	278.1	110.341	372.516	-238.568	278.099	110.341	365.403	-222.203	0.0279913	0.000302541	0.0287218	0.0273694	0.0254111	8.00708	3.90246	94.8549	-15.509	-277.918	26.5501	27.4922	40751.832829236984
291	2696.0	1418.79	4094.01	705.131	1345.34	1327.66	3456.31	0.0378458	801.333	604.2	1459999	278.561	110.164	371.852	-163.772	278.561	110.16	369.362	-178.901	0.0282568	0.00035265	0.0291196	0.0275465	-0.00855179	7.99757	3.88633	86.8319	-11.4092	-278.369	27.1823	27.4633	40885.98017859459
292	2918.08	1508.85	4298.82	18.725	3336.3	1247.4	4239.25	982.414	716.571	1000.0	1464999	278.792	110.302	373.398	-138.605	278.791	110.301	367.164	-217.499	0.0284271	0.00041824	0.0293884	0.0275103	0.0142233	8.00396	3.90216	88.969	-11.7753	-278.599	27.6128	27.9947	41027.10043787956
293	2222.7	1368.75	4146.49	284.352	2596.71	1809.47	4177.72	19.339	648.875	648.6	1469999	279.029	110.409	373.416	-189.07	279.029	110.409	367.564	-211.952	0.028481	0.000331305	0.0294408	0.0276946	9.28468e-05	7.99999	3.93364	98.9688	-13.5459	-278.834	26.5935	27.0365	41171.26759767532
294	3365.01	826.31	4225.83	2182.12	1638.95	1060.51	3524.06	284.792	800.833	706.6	1474999	279.3	110.538	370.091	-163.004	279.299	110.539	368.585	-209.458	0.0281849	0.000315662	0.029083	0.0275717	-0.00858048	7.99754	3.89402	92.7116	-11.1195	-279.109	26.4739	26.6937	41305.68015050888
295	3082.37	633.985	4113.35	2454.9	2910.33	1250.19	4149.25	1202.61	1000.0	718.4	1479999	279.47	110.835	371.792	-162.469	279.47	110.836	369.634	-196.01	0.0283011	0.00028528	0.0289956	0.0276819	0.012702	8.00355	3.92662	97.9764	-11.9177	-279.28	27.3534	27.5544	41445.254304647446
296	3404.04	1100.13	4210.23	1367.57	2708.12	1785.39	4239.32	340.162	835.167	822.8	1484999	280.21	110.407	368.922	-180.173	280.21	110.407	370.917	-259.576	0.0286934	0.000292304	0.0295226	0.0279964	-0.00853813	7.99755	3.88328	85.4415	-14.0368	-280.016	27.4339	27.9139	41585.52321219444
297	2349.91	1276.93	4207.18	777.279	3373.84	1191.02	4319.04	1214.59	680.375	786.2	1489999	280.564	110.284	376.788	-269.905	280.563	110.282	368.983	-239.478	0.0283889	0.000257515	0.0290332	0.0276622	-0.0166388	7.9953	3.88835	94.3872	-13.0984	-280.354	26.9314	27.3612	41736.93075847626
298	2880.76	1657.55	4246.85	86.9382	2569.62	978.435	4026.56	1378.09	702.0	625.2	1494999	281.522	109.694	374.429	-133.724	281.522	109.693	369.269	-172.245	0.0283615	0.000266773	0.0290941	0.027768	0.0140875	8.00391	3.87859	104.992	-12.2766	-281.308	26.2886	26.593	41873.79408431053
299	2649.18	1360.37	4211.2	640.163	3933.18	338.201	4199.42	3274.65	646.625	957.2	1499999	281.868	109.434	374.901	-183.747	281.868	109.434	367.586	-144.747	0.0285301	0.000262102	0.0290975	0.0276545	-0.00439741	7.99873	3.89411	93.4667	-12.1524	-281.647	26.4747	26.7928	42018.86500763893
300	3656.33	762.454	4216.28	2146.09	3316.17	821.392	4214.79	1902.95	1000.0	816.4	1504999	282.315	108.859	379.562	-246.519	282.315	108.86	367.428	-183.222	0.0288559	0.000303075	0.029586	0.0281172	0.00642484	8.00177	3.88081	86.7576	-12.5566	-282.088	27.4059	27.3186	42158.7793443203
301	3040.89	1363.84	4270.27	491.935	3683.6	801.922	4144.17	2081.61	856.833	903.4	1509999	282.875	108.484	372.675	-156.238	282.875	108.485	368.995	-153.453	0.0287804	0.000395721	0.02976	0.0279727	0.0243306	8.00684	3.88024	91.6274	-11.2847	-282.664	26.7387	26.5508	42302.77601861954
302	3360.25	1252.41	4096.72	860.505	1685.35	1324.25	4235.07	587.551	836.2	406.8	1514999	283.827	108.081	374.921	-161.255	283.826	108.076	369.571	-135.266	0.0288458	0.000298532	0.0296858	0.0283069	-0.022908	7.99349	3.89451	92.2585	-12.0379	-283.619	25.7617	26.2543	42419.366997241974
303	2795.73	1242.79	4163.59	430.7	3403.03	1307.59	4203.57	800.031	813.333	838.4	1519999	284.549	107.746	373.326	-130.847	284.548	107.747	370.504	-153.01	0.0289922	0.000340395	0.0298794	0.0284008	0.0151926	8.00426	3.89571	94.062	-11.0019	-284.335	27.8189	27.6743	42556.3130903244
304	3701.15	890.291	4200.74	1715.9	1912.06	1279.1	4127.87	355.691	905.667	462.8	1524999	285.042	107.636	380.394	-153.468	285.042	107.636	370.373	-178.667	0.0287336	0.0003613	0.0298372	0.0280311	-0.0124293	7.99644	3.86707	92.8173	-11.6268	-284.83	25.9446	26.1457	42706.47723007202
305	2602.62	1697.84	4159.7	177.97	3166.01	1549.61	4290.71	187.557	628.625	759.0	1529999	285.485	107.72	374.652	-196.463	285.485	107.72	370.189	-276.533	0.0289406	0.000196858	0.0294561	0.0284038	0.00046151	8.0001	3.85218	90.09	-10.7597	-285.266	26.3601	26.4775	42847.04336690903
306	2810.67	1185.18	4102.68	1132.76	3220.56	1191.42	4092.16	953.814	822.833	800.6	1534999	286.164	107.498	377.6	-143.847	286.163	107.498	370.79	-178.827	0.0292163	0.000299834	0.0300194	0.028604	0.0133786	8.00374	3.86194	90.2084	-14.0956	-285.944	26.3572	26.702	42985.43161869049
307	3019.04	1207.97	4045.09	513.962	1950.86	991.649	3024.48	462.423	770.833	523.2	1539999	286.908	106.957	379.352	-213.092	286.907	106.956	371.248	-189.339	0.0292426	0.000293602	0.0299328	0.0285124	-0.00281289	7.99917	3.85644	80.3613	-13.1272	-286.688	27.1531	27.2979	43114.32164335251
308	2765.51	1680.41	4113.47	63.0248	2346.05	1058.17	4085.37	1048.56	691.5	732.0	1544999	287.418	106.231	377.119	-135.125	287.418	106.23	369.592	-145.734	0.0294467	0.000257886	0.0302007	0.0288556	-0.00575855	7.99833	3.85237	97.7096	-11.0987	-287.193	26.2334	26.6047	43268.22547507286
309	2232.67	1247.29	3979.51	624.709	2677.19	1332.53	4377.94	1341.12	695.571	751.2	1549999	287.637	106.012	375.257	-140.465	287.636	106.014	370.683	-172.943	0.0297734	0.000385139	0.0304448	0.0288833	0.0156081	8.00439	3.84634	97.7309	-14.8939	-287.402	27.7044	27.5642	43404.68246269226
310	2202.6	1416.62	4157.52	14.2294	3256.84	677.401	4120.57	2308.09	601.875	795.8	1554999	287.849	105.646	376.51	-164.605	287.848	105.643	368.826	-167.301	0.0294387	0.000311669	0.0300762	0.0288889	0.00342147	8.00094	3.82436	89.9404	-11.4453	-287.609	26.4367	26.6347	43539.96612024307
311	3201.96	922.137	4133.53	1529.62	3298.04	1178.22	4257.42	1045.6	842.833	853.8	1559999	287.834	105.949	373.682	-189.589	287.833	105.95	374.624	-236.029	0.0293868	0.000403183	0.0303646	0.0283865	0.008544	8.0024	3.89016	86.3545	-12.0587	-287.602	27.0202	26.9599	43681.71815729141
312	2401.19	1544.58	4152.0	86.9433	1470.55	1544.86	4201.66	13.1305	679.375	517.4	1564999	288.352	105.707	373.255	-159.673	288.352	105.706	373.699	-168.291	0.0294552	0.000353863	0.0303443	0.0286024	-0.0132471	7.99619	3.8974	86.0564	-12.675	-288.132	26.9322	27.3116	43832.27311563492
313	2236.75	1389.99	3897.83	17.8529	2930.2	911.813	4111.96	1549.42	563.125	737.4	1569999	288.589	105.357	377.401	-203.838	288.589	105.352	375.907	-262.633	0.0298793	0.000277976	0.0306446	0.029211	0.00812937	8.00228	3.89547	92.8881	-14.6168	-288.365	27.5554	27.9629	43958.98993778229
314	2709.72	1322.02	4256.65	24.162	2475.76	1456.36	4314.85	882.594	771.143	771.0	1574999	289.068	104.552	374.391	-145.507	289.068	104.554	374.546	-174.011	0.0297788	0.000315817	0.030598	0.0289725	0.000219544	8.00002	3.87562	109.465	-13.7368	-288.846	27.6133	27.6931	44109.59870219231
315	1843.91	1489.18	3995.72	433.157	2054.32	1543.07	4139.13	129.034	701.857	512.2	1579999	289.432	104.062	375.112	-150.688	289.431	104.062	373.164	-283.359	0.0300443	0.000330084	0.030709	0.0291536	-0.0148804	7.99573	3.90057	97.4969	-12.0485	-289.201	27.0536	27.3011	44246.3822824955
316	3408.03	975.274	4282.22	1578.48	1931.14	1566.65	4479.5	12.4144	833.667	720.4	1584999	289.11	104.424	374.329	-155.201	289.11	104.424	372.878	-140.413	0.0293333	0.00022915	0.0298067	0.0287084	0.000162809	8.00001	3.90845	91.6787	-14.576	-288.861	28.0155	27.9508	44386.43496274948
317	2237.27	1155.94	3668.93	705.359	1976.11	948.237	3782.56	1206.47	701.571	613.4	1589999	289.308	104.846	370.466	-181.658	289.307	104.845	372.117	-145.617	0.0291267	0.000328666	0.0297265	0.028246	0.00976798	8.00274	3.9639	96.1649	-13.1594	-289.061	27.881	28.0103	44523.59686112404
318	1995.75	1238.91	3949.13	14.5444	3253.1	997.607	4350.33	1827.68	607.556	776.6	1594999	289.274	105.427	372.317	-144.436	289.274	105.424	377.198	-150.278	0.0295177	0.000394101	0.0303606	0.0287083	-0.00646601	7.99812	3.99358	91.8096	-12.0173	-289.004	28.2518	28.226	44676.12692284584
319	3079.09	1030.69	4165.0	1558.32	2385.73	1660.03	4195.91	9.6456	769.333	802.6	1599999	289.138	105.754	374.876	-164.36	289.138	105.755	377.37	-156.964	0.0294181	0.000321381	0.0300317	0.0285493	-0.002825	7.99916	3.97211	94.4945	-10.8381	-288.869	28.1651	28.1722	44806.22267985344
320	2634.67	1376.06	4092.82	584.235	2994.8	1290.41	3968.31	643.496	719.857	761.0	1604999	289.125	106.102	375.237	-132.403	289.124	106.104	374.945	-229.181	0.0292685	0.000269873	0.0298976	0.0285987	-0.00934359	7.99733	3.94854	101.215	-15.5215	-288.862	27.8599	27.694	44947.2796022892
321	3278.34	1161.08	4317.2	1368.35	3163.21	1132.46	4253.0	1556.83	816.5	900.0	1609999	289.584	105.874	377.897	-304.234	289.584	105.875	379.839	-152.062	0.0297983	0.000325506	0.0306458	0.0288137	0.0281814	8.00796	3.96208	102.48	-11.4416	-289.308	28.2409	28.1872	45085.307968616486
322	3740.89	588.128	4290.25	2728.82	3563.49	678.557	4219.07	2671.34	903.667	852.4	1614999	290.38	104.993	373.925	-175.887	290.38	104.993	375.715	-176.223	0.0297056	0.000289517	0.0304784	0.0291519	-0.00133678	7.99959	3.92176	85.6326	-14.8868	-290.103	28.1813	27.9627	45237.129113674164
323	2930.68	1513.34	4095.29	97.9743	2348.28	1160.89	4120.86	793.014	742.5	760.2	1619999	290.751	104.594	376.74	-159.991	290.751	104.594	380.034	-212.584	0.0301067	0.000300811	0.0308427	0.0295655	0.00565468	8.00157	3.93503	93.6096	-12.4328	-290.482	28.7389	29.105	45362.80076289177
324	1986.09	1339.22	4004.88	198.48	2432.54	1333.04	4152.38	911.51	586.0	845.6	1624999	291.315	104.266	376.165	-143.797	291.315	104.265	375.353	-181.794	0.0301309	0.00038853	0.0309922	0.0294015	0.0126388	8.00359	3.93459	97.2013	-11.9475	-291.049	27.2805	27.3242	45495.1470375061
325	2421.33	1639.58	4302.05	414.48	2319.66	1297.3	4268.44	845.518	586.222	627.2	1629999	291.474	104.293	371.736	-178.453	291.474	104.29	378.778	-170.341	0.0302046	0.000376408	0.0309707	0.0294439	-0.0248901	7.99284	3.92027	94.1349	-12.3057	-291.201	28.5954	28.3023	45642.144560575485
326	1919.77	1363.52	4318.02	237.391	2624.92	933.555	4113.37	1464.78	672.714	840.4	1634999	291.508	104.326	374.585	-159.219	291.507	104.324	375.676	-196.343	0.0301364	0.000339847	0.0309039	0.0293272	-0.0025854	7.99923	3.92431	89.3417	-11.774	-291.22	28.8071	29.0323	45775.07834362984
327	2267.18	1870.73	4385.8	12.3144	2161.8	1740.41	4389.31	326.684	556.6	695.4	1639999	291.364	104.883	376.481	-147.936	291.364	104.883	372.478	-136.046	0.0303362	0.000464124	0.0313055	0.0292867	0.030023	8.00856	3.93429	93.578	-13.0562	-291.083	27.3349	27.419	45930.06715321541
328	2605.09	1327.7	4135.76	745.293	2231.16	1645.2	4196.25	50.7402	762.429	536.6	1644999	291.732	104.906	375.093	-150.589	291.731	104.906	380.031	-210.136	0.0305583	0.000348914	0.0313965	0.0293865	-0.0185852	7.99462	3.90303	95.2737	-12.6799	-291.448	28.8852	28.8382	46078.30029177666
329	2644.68	1213.07	4130.96	901.652	1538.14	768.334	2803.27	607.019	709.286	477.2	1649999	291.122	105.496	379.038	-157.883	291.122	105.499	376.999	-170.707	0.030789	0.000242388	0.0312358	0.0301183	0.0174878	8.00498	3.90569	96.4061	-11.3951	-290.822	29.5464	29.14	46216.41330432892
330	3417.31	1389.11	4217.94	648.287	2406.66	860.923	3395.5	808.242	834.6	884.0	1654999	291.187	105.512	374.636	-139.691	291.187	105.516	377.156	-121.628	0.030433	0.000315654	0.0310602	0.029542	-0.00173789	7.99947	3.91058	97.3583	-11.333	-290.9	28.624	28.2865	46335.33458542824
331	2877.22	1169.31	4310.35	983.932	2542.53	795.138	3272.09	1208.15	690.375	663.6	1659999	291.201	105.36	372.2	-401.363	291.2	105.358	372.729	-284.746	0.0310873	0.000332057	0.0317918	0.0302381	0.00521092	8.00146	3.92385	94.5131	-12.5479	-290.896	30.2158	30.6763	46489.03077220917
332	3369.83	1178.11	4076.34	1032.71	2804.51	1187.09	4130.11	1040.36	971.6	673.6	1664999	291.37	105.164	373.42	-256.229	291.37	105.163	371.568	-209.498	0.0311153	0.000405956	0.031829	0.0302765	0.00513648	8.00146	3.91339	94.1128	-13.8783	-291.069	29.8792	30.1332	46625.11899971962
333	1986.03	1553.71	4178.93	8.23891	2921.03	1566.53	4243.86	305.557	502.8	710.4	1669999	291.56	104.989	376.719	-327.948	291.559	104.987	376.461	-253.49	0.0308083	0.000486024	0.0319231	0.0298948	-0.0175735	7.99491	3.89881	98.1258	-11.194	-291.253	28.8066	29.2969	46765.9161028862
334	3281.8	1123.69	4341.97	1528.17	3618.25	1126.72	4247.95	1368.82	997.0	872.0	1674999	291.831	104.806	377.55	-185.831	291.83	104.808	374.063	-201.848	0.031012	0.00026212	0.0315546	0.0304992	0.00567263	8.00159	3.92256	92.0188	-13.0392	-291.519	29.451	29.1274	46906.22627711296
335	2941.4	1561.05	4106.84	397.543	3284.14	1576.8	4404.18	205.753	749.286	753.6	1679999	291.985	104.975	371.276	-153.92	291.985	104.975	373.307	-144.074	0.030833	0.000297247	0.0316048	0.0302297	-5.74627e-05	7.99995	3.95107	87.1216	-12.0056	-291.675	28.8839	28.8095	47053.04415845871
336	2476.17	1714.51	4365.62	666.677	2026.51	1859.92	4394.09	53.6475	736.167	485.4	1684999	292.26	105.067	386.659	-151.164	292.259	105.066	372.884	-185.913	0.0306207	0.000333718	0.0315138	0.0299314	0.00114457	8.00029	3.94758	92.8697	-13.3179	-291.948	29.6942	29.8416	47176.67700576782
