Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
249	10995.3	105.914	11117.7	10867.6	11412.3	50.4771	11499.6	11344.9	1000.0	1000.0	1249999	912.198	73.2599	1024.98	71.4727	912.198	73.2589	1024.78	77.0334	911.311	72.8846	1021.79	84.5613	6.68607	3.82076	47.1351	-13.1738	-912.209	13.4214	13.6284	10.6729	47387.821738004684
250	10980.5	66.6984	11105.6	10914.2	11467.3	133.594	11640.9	11234.4	1000.0	1000.0	1254999	913.914	73.7916	1024.41	33.2679	913.914	73.7906	1025.62	46.7122	913.028	73.439	1024.45	34.817	6.68374	3.82003	47.9561	-12.8322	-913.924	13.2224	13.5286	10.7273	47578.43113923073
251	11148.1	176.999	11371.3	10843.2	11316.3	108.136	11505.4	11188.8	1000.0	1000.0	1259999	915.51	74.5231	1028.67	17.9585	915.51	74.5238	1030.06	18.6047	914.624	74.1817	1026.69	22.6169	6.71649	3.84369	47.7811	-12.3776	-915.531	13.6414	13.9019	10.957	47769.35777211189
252	11044.3	126.573	11191.2	10814.1	11205.0	354.883	11528.1	10532.1	1000.0	1000.0	1264999	917.536	74.5476	1030.02	-5.07636	917.536	74.5471	1029.24	0.133344	916.645	74.2238	1027.4	1.70937	6.71211	3.8152	44.9843	-14.1392	-917.549	13.7739	14.0597	11.0592	47960.06987977028
253	11078.5	210.767	11246.9	10673.4	11749.9	134.86	11986.5	11616.2	1000.0	1000.0	1269999	919.09	75.7199	1030.14	-37.8505	919.09	75.7189	1031.84	-37.8123	918.18	75.4127	1029.69	-45.109	6.71712	3.82808	45.4596	-13.1448	-919.1	13.9276	14.2812	11.3502	48149.85108280182
254	11153.1	156.83	11299.2	10861.2	9845.53	3292.8	11548.1	3260.55	1000.0	1000.0	1274999	920.782	76.1205	1031.86	-58.9701	920.782	76.1203	1032.17	-55.372	919.889	75.8041	1032.53	-48.5094	6.73427	3.83973	45.9408	-13.0057	-920.809	13.9444	14.2317	11.3778	48339.808300733566
255	11062.9	153.573	11281.9	10871.5	11589.2	163.909	11870.9	11368.7	1000.0	1000.0	1279999	922.505	76.0824	1034.84	-95.4754	922.505	76.0812	1035.3	-111.795	921.596	75.7684	1036.32	-86.8817	6.75825	3.85685	48.1922	-16.6149	-922.514	13.93	14.3066	11.3	48530.04780817032
256	11230.1	226.694	11468.8	10809.0	11701.0	95.5364	11803.9	11534.9	1000.0	1000.0	1284999	924.382	76.0706	1036.62	-147.392	924.381	76.0696	1035.68	-107.997	923.482	75.7601	1040.33	-113.619	6.80644	3.85121	49.005	-17.0852	-924.404	13.8123	14.1448	11.4445	48720.45780944824
257	11178.1	140.617	11348.6	10919.7	11743.0	102.282	11818.5	11543.9	1000.0	1000.0	1289999	926.462	76.3571	1036.67	-111.404	926.462	76.3567	1038.46	-103.486	925.56	76.0453	1038.2	-70.2953	6.81846	3.84583	54.6789	-13.7979	-926.482	13.8564	14.1561	11.4758	48910.16906142235
258	11207.8	281.747	11583.4	10833.7	11745.1	105.088	11924.5	11599.9	1000.0	1000.0	1294999	928.489	76.1351	1039.41	-98.4851	928.488	76.1339	1040.02	-110.062	927.58	75.8328	1040.4	-100.153	6.83394	3.85681	51.4605	-16.7269	-928.497	13.5863	13.9802	11.307	49100.55347776413
259	11184.1	255.648	11471.5	10712.8	11423.5	181.359	11716.6	11156.9	1000.0	1000.0	1299999	930.492	76.3533	1044.47	-77.0448	930.492	76.3524	1044.07	-71.5103	929.593	76.0671	1040.88	-58.8938	6.8665	3.84494	49.7855	-14.6751	-930.526	14.1235	14.4417	11.7572	49289.93243455887
260	11150.0	166.267	11462.1	10961.5	11718.2	45.2596	11779.9	11655.2	1000.0	1000.0	1304999	932.58	76.8896	1044.4	-127.718	932.58	76.8885	1042.41	-120.249	931.672	76.6188	1044.22	-89.109	6.84209	3.84552	48.3086	-14.5362	-932.602	13.9636	14.2687	11.5248	49479.08755779266
261	11241.5	235.981	11464.2	10790.3	11498.5	114.231	11640.4	11295.2	1000.0	1000.0	1309999	934.185	76.9631	1044.92	-108.381	934.185	76.9623	1044.1	-99.3544	933.266	76.6926	1045.78	-98.1591	6.86321	3.8555	47.3841	-13.4608	-934.193	13.7104	14.0441	11.4	49669.456985235214
262	11279.9	107.284	11385.0	11081.1	11916.1	99.3808	12106.4	11823.4	1000.0	1000.0	1314999	935.893	76.852	1047.09	-106.884	935.892	76.8511	1046.35	-106.597	934.967	76.5676	1048.8	-96.7238	6.91219	3.88935	44.5869	-12.9804	-935.894	14.0667	14.4203	11.6931	49860.08650660515
263	11227.9	221.887	11622.3	10933.3	10248.7	2922.56	12012.1	4416.29	1000.0	1000.0	1319999	937.646	77.1803	1050.65	-85.6898	937.646	77.18	1052.35	-82.5099	936.724	76.9211	1051.92	-82.9765	6.91718	3.88071	53.6206	-13.3481	-937.65	13.882	14.2871	11.6233	50050.8323199749
264	10619.1	1459.11	11513.1	7720.49	11642.8	217.436	11899.1	11381.2	1000.0	1000.0	1324999	939.035	78.1087	1056.4	-97.4515	939.035	78.1079	1056.2	-97.9845	938.114	77.8724	1064.28	-97.7057	6.90855	3.85663	49.1286	-14.3221	-939.04	14.2535	14.4959	12.1802	50241.161539554596
265	11392.0	178.847	11719.8	11172.4	11605.6	210.862	11841.0	11309.4	1000.0	1000.0	1329999	940.356	79.2886	1057.45	-120.195	940.355	79.2887	1056.64	-114.289	939.416	79.0696	1058.48	-117.343	6.89665	3.88146	61.4674	-17.5061	-940.359	14.6564	14.8602	12.0698	50432.189059495926
266	11300.5	109.676	11437.3	11128.6	11677.4	91.9898	11759.3	11516.0	1000.0	1000.0	1334999	941.895	79.1283	1059.43	-181.519	941.895	79.1275	1058.83	-149.545	940.964	78.8844	1058.06	-143.486	6.89855	3.88309	56.9935	-13.6586	-941.908	15.0727	15.375	12.5792	50622.70547413826
267	11240.2	226.673	11588.9	10934.2	11829.8	101.765	11949.4	11662.1	1000.0	1000.0	1339999	943.488	79.2265	1061.05	-159.406	943.487	79.2253	1060.61	-167.887	942.55	78.9869	1058.7	-148.05	6.96779	3.86838	52.3842	-14.8608	-943.489	14.7685	15.0662	12.4252	50813.57682418823
268	11321.8	210.769	11728.0	11131.3	10837.0	1486.73	11786.9	7897.61	1000.0	1000.0	1344999	945.234	78.8641	1061.51	-143.102	945.234	78.8617	1060.7	-155.47	944.295	78.616	1059.26	-153.684	6.93903	3.86697	53.358	-14.413	-945.238	14.6886	15.0837	12.4014	51003.25232601166
269	11050.8	402.064	11471.6	10294.7	11992.8	71.4583	12090.3	11871.4	1000.0	1000.0	1349999	946.439	78.7025	1062.71	-142.135	946.439	78.7024	1062.7	-132.819	945.496	78.4464	1060.92	-125.376	6.97521	3.87583	50.1205	-13.0289	-946.433	14.4767	14.7588	12.3629	51194.522581100464
270	11306.0	80.1347	11431.0	11179.7	11869.9	124.085	12070.2	11696.0	1000.0	1000.0	1354999	948.222	78.5614	1064.9	-92.6865	948.222	78.5603	1064.26	-83.3614	947.259	78.3173	1060.99	-84.9006	6.91571	3.86205	53.2979	-16.676	-948.225	14.9467	15.3469	12.6956	51384.48834943771
271	11250.1	102.014	11337.9	11100.1	11870.4	96.1211	12031.1	11753.1	1000.0	1000.0	1359999	949.226	78.3555	1063.39	-69.3401	949.226	78.354	1063.23	-64.8562	948.246	78.1141	1064.2	-63.1325	6.9716	3.86622	52.8363	-13.543	-949.207	14.9111	15.0983	12.5116	51574.77679800987
272	11382.7	107.218	11514.2	11255.4	11836.9	163.061	12026.9	11541.4	1000.0	1000.0	1364999	950.338	78.3527	1068.99	-62.2878	950.337	78.3511	1067.23	-101.867	949.359	78.1267	1065.51	-63.6687	6.96585	3.85794	49.4764	-12.7841	-950.315	14.9744	15.2968	12.8403	51766.233144283295
273	11488.7	61.2308	11593.4	11402.2	11503.6	136.2	11705.4	11386.2	1000.0	1000.0	1369999	951.582	78.9611	1074.09	-80.1247	951.582	78.9608	1071.58	-78.0507	950.609	78.7366	1069.15	-78.0739	7.02068	3.87836	55.3321	-15.0729	-951.573	14.7353	14.9239	12.5526	51956.360253572464
274	11232.3	257.725	11461.3	10743.7	11897.9	80.1772	12014.8	11810.7	1000.0	1000.0	1374999	953.085	78.4765	1075.61	-80.3629	953.084	78.4755	1073.39	-107.102	952.105	78.2676	1069.9	-73.4824	6.97275	3.857	51.6717	-13.1312	-953.067	15.0465	15.3065	12.9182	52147.11109852791
275	11665.4	70.4361	11778.4	11568.9	11822.0	149.74	12096.7	11672.7	1000.0	1000.0	1379999	954.437	79.1916	1072.03	-69.254	954.437	79.1891	1070.33	-82.3354	953.46	78.9732	1071.54	-68.3991	7.05325	3.89366	59.1356	-13.2707	-954.421	14.9809	15.2247	12.787	52337.14875268936
276	11536.1	175.106	11769.1	11309.9	12198.4	216.261	12530.1	11925.2	1000.0	1000.0	1384999	955.979	79.1424	1076.67	-76.4304	955.979	79.1407	1073.88	-74.1606	954.992	78.9372	1070.76	-70.1604	6.97574	3.90423	56.4533	-12.4012	-955.953	14.8027	15.0371	12.7214	52527.415623903275
277	11615.7	226.767	11816.0	11188.1	11808.6	109.698	11914.2	11612.7	1000.0	1000.0	1389999	957.68	79.0499	1077.07	-73.6118	957.68	79.0486	1076.19	-76.1293	956.689	78.8302	1072.54	-68.3337	7.02772	3.92117	56.7843	-14.9076	-957.657	14.9113	14.9702	12.9591	52718.1430952549
278	11516.3	144.222	11742.5	11320.8	12164.0	105.419	12354.5	12049.0	1000.0	1000.0	1394999	959.145	78.6667	1077.09	-54.8186	959.145	78.6658	1074.49	-55.4705	958.164	78.4508	1071.31	-52.3238	7.05852	3.8884	56.2679	-12.0562	-959.131	15.1048	15.1409	12.9403	52908.685436964035
279	11629.5	173.435	11878.2	11434.2	11914.9	167.839	12119.4	11619.8	1000.0	1000.0	1399999	960.987	78.3216	1080.71	-50.8069	960.987	78.3212	1077.67	-47.2304	960.007	78.105	1074.53	-35.6009	7.05792	3.90212	48.6962	-13.2379	-960.977	14.8337	14.9866	12.904	53099.7315094471
280	11697.0	170.578	11901.5	11468.7	12014.3	141.494	12155.6	11833.0	1000.0	1000.0	1404999	962.485	78.1309	1081.65	-26.423	962.485	78.1294	1079.16	-25.191	961.48	77.921	1075.27	-18.3158	7.07044	3.89519	54.1592	-15.6771	-962.458	14.8104	14.9881	13.0176	53290.16524362564
281	11725.4	175.034	12004.7	11553.6	11849.8	205.883	12118.7	11584.1	1000.0	1000.0	1409999	963.708	78.5947	1080.36	-28.9919	963.708	78.5932	1077.9	-29.2477	962.701	78.3901	1077.66	-21.8896	7.10714	3.90758	50.688	-13.4897	-963.687	14.74	14.9662	13.1534	53480.30910205841
282	11472.5	298.771	11892.5	11096.7	12032.9	175.059	12195.8	11752.1	1000.0	1000.0	1414999	965.202	78.5734	1084.35	-33.0395	965.203	78.5718	1082.46	-26.5362	964.193	78.3727	1078.45	-31.2301	7.09355	3.89912	55.4062	-13.0476	-965.166	15.1153	15.2508	13.1672	53671.05098628998
283	11442.6	217.03	11708.6	11186.1	12185.0	139.584	12365.2	11965.0	1000.0	1000.0	1419999	966.405	78.5465	1082.7	-18.1237	966.405	78.5463	1080.84	-19.6754	965.391	78.3456	1079.31	-33.031	7.12022	3.91354	50.3118	-12.8031	-966.374	15.5229	15.5561	13.3296	53861.18255138397
284	11732.5	177.985	11943.3	11483.9	12018.5	176.171	12279.0	11773.0	1000.0	1000.0	1424999	968.076	78.8202	1081.24	-18.7758	968.076	78.8191	1079.99	-16.516	967.066	78.6267	1081.93	-22.9546	7.14039	3.92229	51.2517	-13.7365	-968.055	15.2514	15.3702	13.285	54051.85104203224
285	11554.4	146.245	11764.2	11374.2	12235.1	100.889	12394.2	12086.1	1000.0	1000.0	1429999	969.492	79.1007	1084.54	-39.9363	969.492	79.1002	1082.33	-27.4012	968.49	78.92	1083.26	-25.2759	7.10391	3.88417	61.6595	-14.3856	-969.469	14.6714	14.8292	13.0978	54243.54003596306
286	10141.3	3060.75	12070.3	4034.2	11959.5	313.186	12254.5	11378.3	1000.0	1000.0	1434999	970.665	81.3643	1091.12	-32.7795	970.664	81.3638	1089.04	-34.451	969.659	81.2007	1083.2	-31.3088	7.11724	3.90255	59.348	-12.323	-970.635	14.8032	14.8984	13.0413	54434.39377784729
287	11443.8	492.495	11854.7	10520.0	12036.4	162.248	12270.7	11863.5	1000.0	1000.0	1439999	971.866	83.3554	1088.67	-67.9577	971.866	83.3539	1088.18	-66.8037	970.841	83.1941	1087.67	-73.7544	7.12006	3.92505	61.2009	-13.0477	-971.831	15.392	15.5632	13.6006	54625.20281600952
288	11740.6	101.05	11812.4	11542.2	12059.4	163.774	12216.2	11832.9	1000.0	1000.0	1444999	972.819	84.2553	1091.29	-97.2207	972.819	84.2563	1089.67	-111.172	971.789	84.0883	1088.25	-88.3449	7.05444	3.90858	56.2021	-12.5214	-972.769	15.139	15.2744	13.5507	54815.627256155014
289	11454.3	197.34	11752.5	11222.8	12269.8	189.357	12599.7	12009.3	1000.0	1000.0	1449999	974.038	84.5037	1088.62	-97.2883	974.038	84.5031	1089.17	-91.2225	973.012	84.3221	1088.96	-96.1853	7.10771	3.94085	52.5189	-14.2898	-974.001	15.537	15.6624	13.7723	55005.4339826107
290	11655.9	209.878	11970.6	11372.2	12308.6	84.9173	12423.7	12212.9	1000.0	1000.0	1454999	975.358	83.9112	1093.15	-90.4537	975.358	83.9104	1092.81	-89.643	974.316	83.7211	1089.32	-86.044	7.1181	3.89741	54.7662	-13.1166	-975.315	15.5757	15.7228	13.7559	55196.81854391098
291	11651.8	302.506	12079.0	11213.1	9910.33	4117.17	12179.4	1687.29	1000.0	1000.0	1459999	976.571	84.3227	1093.06	-103.159	976.571	84.3229	1091.66	-111.384	975.536	84.1581	1093.11	-95.4569	7.10639	3.91216	57.3189	-12.7083	-976.533	15.3956	15.5004	13.5936	55387.03311109543
292	11676.9	188.353	11888.1	11363.6	12210.5	373.642	12583.5	11493.0	1000.0	1000.0	1464999	977.789	85.0837	1095.29	-106.317	977.788	85.0839	1093.74	-96.1041	976.752	84.9076	1094.05	-100.58	7.12464	3.91976	57.0136	-12.8215	-977.736	15.0238	15.1093	13.4512	55578.366577625275
293	11756.2	269.344	12028.8	11269.4	12182.1	214.084	12389.6	11794.8	1000.0	1000.0	1469999	979.481	84.3954	1097.9	-88.4164	979.481	84.3951	1096.45	-87.0555	978.436	84.2247	1094.97	-91.4349	7.1521	3.92298	54.1803	-12.5101	-979.421	15.2461	15.3067	13.692	55768.237359285355
294	11753.0	203.867	12000.2	11470.4	12204.6	170.093	12426.8	11935.6	1000.0	1000.0	1474999	980.719	84.8253	1097.94	-94.2113	980.719	84.8254	1097.74	-90.0724	979.669	84.6683	1093.15	-88.6362	7.15028	3.90529	53.3439	-11.8974	-980.661	15.2401	15.3783	13.625	55958.7460873127
295	11819.6	176.486	12021.0	11534.1	10663.9	3439.22	12531.2	3792.41	1000.0	1000.0	1479999	981.839	85.1651	1098.47	-103.032	981.838	85.1663	1097.9	-107.341	980.775	85.0013	1095.39	-110.511	7.18861	3.93284	54.8314	-13.6852	-981.775	15.6113	15.7327	13.9544	56148.754754304886
296	11732.3	78.2148	11816.9	11606.6	12797.4	125.672	12952.1	12684.2	1000.0	1000.0	1484999	983.051	85.511	1098.22	-113.283	983.051	85.5109	1098.93	-112.895	981.986	85.3557	1096.71	-111.004	7.10873	3.94077	60.6955	-13.3641	-982.985	15.1982	15.3581	13.6119	56339.13499212265
297	11835.1	269.785	12044.8	11323.7	12367.9	115.6	12507.4	12195.2	1000.0	1000.0	1489999	984.158	86.1421	1098.48	-118.769	984.157	86.1425	1098.35	-124.669	983.108	85.9901	1096.89	-120.283	7.20199	3.94292	54.71	-13.2095	-984.108	15.5003	15.4723	13.7048	56529.233765125275
298	11803.7	308.149	12187.3	11243.0	12474.5	68.2695	12578.1	12375.2	1000.0	1000.0	1494999	985.229	86.5183	1098.66	-124.897	985.228	86.5173	1097.93	-127.997	984.151	86.3604	1098.31	-124.063	7.19742	3.92744	56.2499	-13.5009	-985.165	15.5021	15.5891	13.8844	56719.56525230408
299	11903.3	86.6286	12059.8	11827.9	12456.5	323.826	12942.9	12079.8	1000.0	1000.0	1499999	986.528	86.6814	1098.85	-133.176	986.528	86.6814	1098.75	-133.219	985.456	86.5167	1101.4	-142.953	7.24561	3.90046	61.2307	-14.1404	-986.46	15.1311	15.2184	13.7364	56909.906509160995
300	11849.3	211.671	12041.9	11471.6	12275.2	62.4318	12324.5	12167.8	1000.0	1000.0	1504999	987.55	86.6275	1101.46	-146.648	987.55	86.6268	1101.27	-140.107	986.481	86.4548	1099.26	-143.338	7.2152	3.91909	50.5164	-12.7546	-987.493	15.494	15.556	14.0261	57099.68059587479
301	11880.6	182.407	12111.2	11621.0	12337.4	119.005	12471.5	12130.3	1000.0	1000.0	1509999	988.887	86.5421	1101.62	-134.709	988.887	86.5427	1102.83	-130.462	987.812	86.3774	1098.86	-131.252	7.18785	3.9189	54.2978	-15.6772	-988.819	15.1328	15.2928	13.7387	57290.45955324173
302	11910.6	101.9	12020.1	11743.4	12220.4	183.461	12499.5	11942.1	1000.0	1000.0	1514999	990.171	85.9605	1104.8	-123.872	990.171	85.9607	1103.64	-125.916	989.088	85.7861	1104.72	-128.498	7.2808	3.90722	57.6568	-12.5421	-990.1	15.5533	15.5402	13.8738	57480.8769800663
303	11778.2	145.536	11996.6	11632.4	12324.1	82.9844	12417.2	12187.0	1000.0	1000.0	1519999	991.208	86.4303	1106.71	-135.215	991.208	86.4303	1104.67	-131.453	990.116	86.2698	1103.7	-129.795	7.26278	3.9416	50.1385	-13.7357	-991.139	15.3782	15.4152	13.8592	57671.64096784592
304	11507.2	565.975	12057.5	10455.1	12813.2	315.087	13195.1	12354.2	1000.0	1000.0	1524999	992.338	86.4822	1106.12	-140.318	992.338	86.4826	1105.96	-142.893	991.255	86.3209	1104.97	-139.187	7.22703	3.91024	52.1048	-11.8592	-992.276	15.8683	15.7611	14.2251	57861.69722223282
305	11863.9	87.3826	11952.1	11701.4	12515.4	239.226	12771.3	12204.1	1000.0	1000.0	1529999	993.426	86.5047	1114.43	-129.413	993.427	86.5048	1114.77	-145.225	992.334	86.3323	1112.29	-137.262	7.20788	3.89708	50.4483	-13.7734	-993.359	15.6413	15.6108	14.0041	58052.4715590477
306	11983.3	219.229	12249.7	11608.2	12563.8	164.012	12741.8	12255.3	1000.0	1000.0	1534999	994.806	86.2992	1116.34	-125.172	994.805	86.2986	1117.43	-131.291	993.728	86.1514	1113.53	-128.532	7.32379	3.9091	51.5347	-11.9864	-994.747	16.1322	16.0401	14.2012	58242.808626651764
307	11947.8	183.541	12246.9	11719.6	12508.1	93.2134	12624.3	12380.7	1000.0	1000.0	1539999	996.152	87.0783	1115.88	-143.56	996.152	87.0801	1121.26	-146.696	995.067	86.9292	1116.79	-144.99	7.31169	3.91092	59.2707	-14.4521	-996.086	15.8573	15.786	14.3641	58433.132311582565
308	10218.6	3764.71	12311.3	2695.47	12419.5	171.72	12739.2	12235.7	1000.0	1000.0	1544999	996.68	90.3196	1116.82	-146.647	996.68	90.3175	1118.74	-143.995	995.581	90.1528	1114.89	-137.988	7.31578	3.91443	56.1375	-12.9836	-996.612	16.5021	16.497	14.6166	58624.192694187164
309	11502.7	456.899	12017.5	10653.7	12277.3	204.344	12573.7	11968.9	1000.0	1000.0	1549999	997.723	90.7295	1120.98	-134.18	997.723	90.7414	1123.04	-590.688	996.626	90.5522	1120.42	-130.898	7.39672	3.92157	105.452	-15.9573	-997.667	17.8332	19.054	17.0842	58814.7943546772
310	11645.2	759.382	12320.2	10240.5	12008.6	204.129	12225.0	11688.0	1000.0	1000.0	1554999	998.404	90.6951	1118.59	-158.237	998.404	90.704	1120.66	-274.357	997.268	90.5284	1124.19	-147.159	7.25079	3.90639	101.671	-13.2314	-998.344	17.007	17.912	15.9874	59004.509841918945
311	11850.3	186.816	12113.6	11584.1	12401.1	296.421	12830.7	11908.6	1000.0	1000.0	1559999	998.967	91.4046	1121.27	-189.14	998.966	91.4084	1121.29	-283.526	997.841	91.2446	1119.34	-157.038	7.2938	3.92865	109.702	-12.3288	-998.907	17.0885	17.4895	15.5869	59194.53330349922
312	11855.3	268.521	12180.0	11380.3	13630.6	957.009	14223.1	11747.9	1000.0	1000.0	1564999	1000.17	91.7831	1124.07	-232.025	1000.17	91.7853	1123.31	-351.307	999.047	91.6678	1120.15	-226.472	7.3355	3.92161	98.9141	-13.951	-1000.13	18.2124	18.4636	16.0277	59384.96065187454
313	11661.5	411.2	12211.8	10980.6	12755.7	58.0839	12854.4	12689.8	1000.0	1000.0	1569999	1000.99	93.1638	1121.93	-335.306	1000.99	93.165	1122.98	-369.6	999.853	93.0615	1120.63	-251.68	7.35644	3.91779	107.382	-12.2136	-1000.93	17.9353	17.9851	15.7513	59575.59580826759
314	11854.3	273.856	12334.5	11612.6	12266.1	111.259	12437.2	12126.5	1000.0	1000.0	1574999	1001.65	94.2384	1122.86	-286.665	1001.65	94.2392	1127.53	-264.191	1000.5	94.1396	1123.68	-268.385	7.30968	3.91433	86.3649	-11.6044	-1001.58	18.5449	18.3853	16.088	59766.25275206566
315	11970.9	129.899	12127.7	11768.7	12437.0	171.042	12678.0	12152.1	1000.0	1000.0	1579999	1002.38	95.2789	1123.89	-279.865	1002.38	95.2826	1125.72	-457.046	1001.24	95.1759	1124.8	-260.538	7.3113	3.93191	98.3425	-13.1907	-1002.32	18.6269	18.8651	16.1507	59956.15668106079
316	11989.0	233.955	12381.8	11696.5	12993.0	366.537	13379.8	12322.3	1000.0	1000.0	1584999	1003.46	96.1915	1126.5	-214.907	1003.46	96.1942	1125.93	-210.882	1002.34	96.0544	1123.38	-209.476	7.39396	3.9398	88.7371	-13.8929	-1003.42	18.4029	18.4014	15.9331	60146.80806660652
317	11991.2	232.602	12160.4	11538.8	12296.3	154.199	12471.2	12011.9	1000.0	1000.0	1589999	1004.86	95.0317	1130.3	-250.769	1004.87	95.0315	1129.69	-214.706	1003.73	94.89	1124.0	-230.234	7.3721	3.91256	89.914	-15.3349	-1004.81	18.1087	18.27	15.8699	60336.89265370369
318	10141.1	3349.58	12213.9	3465.69	12736.5	66.9889	12815.7	12646.1	1000.0	1000.0	1594999	1005.46	96.5739	1124.9	-204.72	1005.46	96.574	1127.49	-201.321	1004.33	96.424	1122.79	-204.103	7.38964	3.92754	96.873	-15.5919	-1005.4	17.594	17.5625	15.535	60527.87659692764
319	12137.0	127.017	12293.8	12015.4	12484.5	217.829	12790.0	12161.7	1000.0	1000.0	1599999	1006.2	99.9583	1126.6	-211.313	1006.2	99.9586	1126.06	-218.791	1005.06	99.8257	1125.91	-210.026	7.3118	3.90331	98.9983	-14.4899	-1006.12	17.6943	17.5606	15.8567	60718.66880822182
320	12015.6	166.846	12193.5	11701.4	11979.2	152.224	12139.8	11718.2	1000.0	1000.0	1604999	1007.26	99.8613	1125.03	-304.773	1007.26	99.8605	1126.62	-215.413	1006.13	99.7131	1123.26	-210.691	7.3846	3.90304	90.2179	-13.5413	-1007.2	18.5583	18.5014	15.9472	60909.07512450218
321	11967.9	245.369	12353.9	11761.0	12877.2	171.12	13203.2	12702.1	1000.0	1000.0	1609999	1008.6	100.313	1132.31	-210.127	1008.6	100.314	1130.59	-211.088	1007.47	100.193	1129.39	-197.81	7.42635	3.93045	92.9936	-14.8993	-1008.54	17.3588	17.4447	15.4623	61098.3032104969
322	12115.7	258.847	12523.7	11765.8	12402.7	175.104	12618.8	12195.8	1000.0	1000.0	1614999	1009.64	100.538	1131.59	-193.484	1009.64	100.538	1132.04	-195.628	1008.48	100.428	1127.09	-198.387	7.35878	3.89961	98.1503	-12.9633	-1009.56	17.4289	17.6414	15.7579	61288.50671672821
323	10339.8	3567.26	12442.1	3213.14	12542.6	218.634	12811.5	12240.0	1000.0	1000.0	1619999	1010.36	101.85	1133.72	-203.47	1010.36	101.85	1132.1	-199.895	1009.22	101.737	1130.92	-204.811	7.41741	3.89903	87.0332	-12.8579	-1010.29	17.4572	17.5061	16.0113	61478.34385371208
324	11924.2	378.639	12419.0	11383.6	12452.4	164.407	12720.8	12222.2	1000.0	1000.0	1624999	1011.28	103.734	1133.15	-263.338	1011.28	103.735	1133.0	-262.833	1010.11	103.668	1132.5	-270.979	7.44872	3.91108	91.3701	-15.1377	-1011.22	17.972	18.0153	16.2596	61668.890635252
325	11899.9	539.805	12326.1	10846.9	12887.7	144.969	13150.4	12731.5	1000.0	1000.0	1629999	1011.94	104.216	1132.96	-283.438	1011.94	104.216	1132.33	-284.53	1010.77	104.084	1130.86	-280.345	7.47407	3.92331	99.1384	-16.0825	-1011.89	18.6079	18.6554	16.5791	61859.14511632919
326	12074.1	443.325	12597.7	11312.2	12509.0	170.876	12702.8	12263.6	1000.0	1000.0	1634999	1012.75	104.535	1133.82	-303.98	1012.76	104.535	1132.74	-297.423	1011.6	104.408	1130.74	-292.377	7.44346	3.90058	98.346	-13.434	-1012.73	18.4052	18.5229	16.5114	62049.03396272659
327	12119.2	192.953	12333.4	11891.1	12761.6	168.954	12939.8	12480.3	1000.0	1000.0	1639999	1013.71	104.992	1136.14	-305.737	1013.71	104.993	1134.86	-313.19	1012.55	104.881	1134.04	-291.564	7.41576	3.91768	96.4174	-16.2502	-1013.67	18.2131	18.2729	16.5938	62239.330533504486
328	11889.5	165.671	12154.0	11720.4	12622.2	216.676	12850.3	12353.4	1000.0	1000.0	1644999	1014.84	105.038	1135.57	-305.921	1014.84	105.038	1134.67	-309.54	1013.66	104.921	1132.3	-297.912	7.41007	3.90716	80.4805	-14.0163	-1014.78	17.7974	18.0963	16.2605	62429.3325612545
329	11871.2	371.487	12182.5	11147.2	14396.1	354.47	14765.5	13973.2	1000.0	1000.0	1649999	1015.52	105.177	1135.72	-324.894	1015.52	105.177	1135.55	-315.417	1014.34	105.018	1134.02	-302.293	7.45194	3.92197	92.864	-13.4258	-1015.48	18.2842	18.5022	16.3512	62619.74546813965
330	12173.4	160.682	12403.0	11948.9	13191.6	380.905	13670.2	12623.4	1000.0	1000.0	1654999	1016.21	105.592	1138.6	-313.296	1016.21	105.592	1136.41	-313.756	1015.04	105.506	1133.64	-304.065	7.50829	3.9392	103.108	-13.6785	-1016.17	18.8494	19.2302	16.7089	62810.07391285896
331	12031.6	475.941	12771.7	11473.7	12611.4	156.92	12768.8	12384.1	1000.0	1000.0	1659999	1017.42	105.853	1143.68	-311.074	1017.42	105.853	1140.79	-314.413	1016.25	105.745	1133.99	-311.067	7.51432	3.94961	92.3825	-13.924	-1017.37	18.1938	18.3379	16.4277	63000.27416276932
332	12040.3	294.496	12488.0	11746.6	12720.3	136.601	12902.4	12567.6	1000.0	1000.0	1664999	1018.24	107.015	1138.9	-318.63	1018.24	107.015	1138.39	-320.58	1017.07	106.911	1140.21	-318.313	7.47935	3.95674	92.3663	-12.2638	-1018.2	18.4382	18.5171	16.6424	63190.48101043701
333	12093.4	252.557	12419.2	11682.7	13239.3	335.31	13538.8	12615.2	1000.0	1000.0	1669999	1019.76	106.736	1142.56	-332.144	1019.76	106.736	1143.17	-326.41	1018.59	106.629	1137.72	-313.329	7.53659	3.94596	97.372	-14.8649	-1019.72	17.9815	18.1668	16.2542	63381.300674676895
