Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
248	11597.2	192.501	11845.6	11250.7	12628.9	141.969	12865.3	12436.9	1000.0	1000.0	1244999	939.493	87.1715	1052.93	-124.99	939.493	87.169	1052.12	-75.4949	0.285109	0.00281529	0.291874	0.279625	-0.00100897	5.99912	3.57404	40.1235	-13.292	-938.279	22.3972	22.9001	30562.050701379776
249	11936.6	106.673	12097.8	11772.8	12514.6	75.5935	12595.4	12420.6	1000.0	1000.0	1249999	941.198	87.3274	1052.95	1.36959	941.199	87.3231	1053.96	12.4902	0.283959	0.00200855	0.289304	0.279624	-0.00409482	5.99669	3.59397	39.7351	-12.8629	-939.995	22.2382	22.6637	30686.546218156815
250	11861.5	72.4267	11943.3	11728.4	12183.5	248.908	12604.1	11855.5	1000.0	1000.0	1254999	943.51	87.8438	1056.56	27.034	943.51	87.8417	1055.58	18.3036	0.280271	0.00234469	0.285967	0.275237	0.00161327	6.0012	3.58653	39.4129	-13.1875	-942.339	22.3851	22.8228	30811.297931432724
251	11803.2	78.9086	11917.2	11671.5	12583.2	101.658	12717.8	12480.7	1000.0	1000.0	1259999	945.958	87.4412	1057.75	-13.437	945.958	87.4388	1057.66	-26.0258	0.283342	0.00263181	0.288255	0.277093	-0.000674004	5.99939	3.59128	47.649	-12.5005	-944.757	22.1039	22.5092	30935.96820640564
252	11832.7	244.684	12070.9	11365.9	12699.7	69.5131	12826.0	12615.8	1000.0	1000.0	1264999	948.088	87.3858	1058.17	19.6462	948.088	87.3845	1059.28	-38.547	0.286035	0.0031531	0.2935	0.280468	0.00436824	6.00341	3.60277	37.9705	-13.6099	-946.865	22.4334	22.8204	31060.715742111206
253	11861.7	127.08	12008.9	11663.0	12760.8	86.3892	12864.8	12637.7	1000.0	1000.0	1269999	949.805	87.0892	1061.15	33.4359	949.805	87.0874	1061.18	13.2414	0.282537	0.00322796	0.290117	0.275885	-0.00166087	5.9986	3.58109	41.5645	-12.9337	-948.605	22.7276	23.1539	31185.623980998993
254	11819.2	234.13	12137.9	11533.8	12539.5	170.417	12777.5	12265.3	1000.0	1000.0	1274999	951.721	87.247	1064.56	24.0295	951.721	87.2444	1060.98	30.463	0.285534	0.00215614	0.290561	0.28175	0.000194299	6.00008	3.60452	37.0899	-15.6245	-950.491	22.3503	22.7933	31310.4729514122
255	11883.6	314.724	12306.1	11461.7	12148.2	315.92	12617.0	11775.8	1000.0	1000.0	1279999	953.012	87.7084	1064.46	-9.0608	953.011	87.7059	1065.49	-10.8078	0.286356	0.00255072	0.292603	0.280346	-0.00171842	5.99856	3.57605	44.376	-13.2055	-951.776	22.7864	23.1442	31435.031724452972
256	11844.4	129.232	11982.6	11646.5	12232.3	102.006	12365.7	12094.6	1000.0	1000.0	1284999	955.114	88.0447	1065.97	14.5491	955.114	88.0429	1066.48	-8.48715	0.2816	0.00425246	0.290176	0.272957	-0.000554744	5.99948	3.58019	35.8941	-15.3027	-953.898	22.5824	22.9276	31559.74104309082
257	11815.6	103.714	12006.1	11721.6	12342.5	85.9755	12433.9	12206.0	1000.0	1000.0	1289999	957.371	87.9516	1068.92	13.4918	957.371	87.9494	1069.27	13.3724	0.284586	0.00278914	0.291069	0.279574	0.00488494	6.00383	3.58767	37.7589	-12.996	-956.143	22.3302	22.6932	31684.666511058807
258	11693.3	386.058	11973.6	10951.0	12225.1	56.3	12274.8	12143.0	1000.0	1000.0	1294999	958.981	88.2371	1068.98	2.32468	958.98	88.2341	1070.39	6.9584	0.288541	0.00408474	0.297482	0.280708	-0.000424565	5.99959	3.56779	39.3677	-14.6112	-957.726	22.9197	23.4296	31809.562428712845
259	11989.8	174.109	12190.7	11781.1	12806.0	180.227	12971.9	12521.2	1000.0	1000.0	1299999	960.742	87.398	1072.05	-1.65921	960.741	87.3964	1072.12	18.1039	0.286442	0.00311683	0.293877	0.27899	-0.00100583	5.99911	3.58049	39.7116	-13.7427	-959.494	22.6279	23.0304	31934.59164094925
260	11983.1	165.805	12269.6	11798.4	12898.6	37.6073	12944.6	12840.7	1000.0	1000.0	1304999	961.768	87.8607	1074.56	21.3969	961.768	87.8583	1073.54	17.8563	0.290619	0.00298818	0.295338	0.284626	-0.000831295	5.99927	3.58629	39.8923	-13.9481	-960.484	22.857	23.3526	32059.44083714485
261	12025.1	290.054	12354.6	11515.4	12884.7	81.3224	12986.4	12747.0	1000.0	1000.0	1309999	963.245	87.8632	1076.77	25.3021	963.245	87.8606	1074.4	23.9896	0.291225	0.00326637	0.296787	0.28484	-0.000262115	5.99971	3.57037	42.4606	-12.4783	-961.97	22.8648	23.2118	32184.31746029854
262	11920.2	275.485	12285.5	11567.7	12664.1	252.593	12937.4	12221.8	1000.0	1000.0	1314999	964.522	87.9407	1078.89	18.0874	964.522	87.9379	1076.62	13.9932	0.287661	0.00335346	0.295967	0.281987	0.00302838	6.00235	3.59058	42.2777	-13.6554	-963.25	22.7171	23.0309	32309.233332157135
263	12110.9	263.082	12461.1	11721.6	13390.9	142.745	13498.1	13117.5	1000.0	1000.0	1319999	965.766	88.0832	1079.72	24.8591	965.766	88.0822	1080.39	23.6199	0.291836	0.00216885	0.296068	0.28651	-0.00176343	5.99852	3.60773	42.9738	-15.3165	-964.458	22.8764	23.2445	32434.30539035797
264	12076.0	149.331	12281.5	11859.1	12750.2	30.5548	12800.2	12714.0	1000.0	1000.0	1324999	967.391	87.9968	1081.02	21.5645	967.391	87.995	1081.74	27.1319	0.287625	0.00222295	0.292389	0.281887	-0.000259817	5.99973	3.60149	43.3401	-11.8578	-966.111	22.6395	23.0823	32559.277297496796
265	11908.2	137.63	12098.4	11709.1	12933.4	170.84	13170.7	12646.4	1000.0	1000.0	1329999	969.162	88.0987	1082.32	3.7181	969.163	88.0978	1081.53	11.0605	0.288864	0.0024923	0.294801	0.284149	0.00437133	6.00345	3.59188	44.2582	-15.1557	-967.861	23.0041	23.3317	32684.625973701477
266	12021.2	255.623	12417.6	11613.3	12816.3	214.034	13069.0	12456.3	1000.0	1000.0	1334999	970.513	88.0068	1083.14	22.0629	970.513	88.0057	1084.81	19.4602	0.291205	0.00393362	0.300023	0.283546	-0.0032681	5.99729	3.59935	41.3523	-15.568	-969.194	23.5343	23.863	32809.69358968735
267	12105.9	233.681	12420.1	11767.1	13158.9	109.552	13274.4	12978.2	1000.0	1000.0	1339999	972.315	88.112	1084.59	17.2457	972.316	88.1107	1086.24	7.03095	0.290829	0.00229917	0.296591	0.285612	0.001953	6.0015	3.61269	40.2587	-16.0003	-971.001	22.9637	23.2983	32934.62068080902
268	12317.2	162.469	12474.7	12036.4	12806.7	125.149	13000.8	12641.9	1000.0	1000.0	1344999	973.633	88.4383	1085.72	32.0713	973.633	88.4379	1088.58	29.008	0.292974	0.00219614	0.297793	0.287806	0.00355772	6.00282	3.60041	43.5429	-15.5163	-972.309	23.4143	23.7812	33059.524779081345
269	12172.7	242.071	12475.2	11836.3	13089.5	163.882	13260.7	12777.5	1000.0	1000.0	1349999	975.367	88.8172	1088.22	38.1194	975.367	88.8163	1088.06	24.3428	0.289635	0.00286827	0.295599	0.284329	-0.00364434	5.99696	3.59758	45.4226	-13.2616	-974.056	23.273	23.7032	33184.74966907501
270	12095.4	114.137	12240.8	11962.0	12599.7	187.015	12904.5	12419.3	1000.0	1000.0	1354999	976.929	89.2457	1088.42	16.4872	976.93	89.2446	1090.44	13.9024	0.291775	0.00247479	0.296611	0.286632	0.00150624	6.00114	3.6147	43.1715	-13.4756	-975.597	23.31	23.6705	33309.97412967682
271	12017.6	140.307	12264.4	11872.7	12558.6	114.811	12710.2	12415.3	1000.0	1000.0	1359999	978.852	89.1822	1091.16	19.1873	978.852	89.1795	1092.69	11.7278	0.288734	0.00259662	0.293807	0.283665	0.00122446	6.00091	3.60983	41.2014	-14.9816	-977.55	23.009	23.37	33434.95353269577
272	12146.2	148.168	12284.9	11863.8	12089.4	73.8042	12207.4	12017.3	1000.0	1000.0	1364999	980.815	89.3203	1094.48	10.9444	980.815	89.3193	1096.02	3.7802	0.291242	0.00206923	0.29694	0.287213	0.00103213	6.00077	3.60396	44.6517	-13.6025	-979.477	23.2769	23.6954	33560.436765909195
273	12056.1	325.747	12319.0	11426.0	12376.1	130.219	12513.1	12218.1	1000.0	1000.0	1369999	981.964	89.3701	1093.54	19.6786	981.963	89.3689	1093.97	14.1256	0.296089	0.00188666	0.300979	0.29112	-0.000133026	5.99981	3.60319	48.932	-15.0784	-980.596	23.4832	23.8903	33685.55502796173
274	12057.9	103.462	12200.0	11913.5	12721.7	244.534	13125.1	12442.8	1000.0	1000.0	1374999	982.898	89.4461	1095.49	-20.6963	982.898	89.445	1094.07	-4.02233	0.292837	0.00296819	0.298755	0.286236	0.00102597	6.00076	3.63209	47.085	-14.2761	-981.55	23.6682	24.0732	33810.77341938019
275	12274.7	42.5117	12331.7	12208.0	12838.5	92.2141	12966.8	12720.9	1000.0	1000.0	1379999	984.719	89.5958	1095.64	16.0074	984.719	89.5952	1097.13	24.8698	0.295927	0.0026691	0.301708	0.289565	-0.0016965	5.99854	3.63432	47.83	-12.6023	-983.361	23.5383	23.8537	33935.74793219566
276	12199.5	183.901	12484.8	12032.1	12994.9	168.564	13289.3	12822.7	1000.0	1000.0	1384999	986.414	86.3996	1095.94	13.5269	986.413	86.3982	1096.62	-21.6191	0.295731	0.002549	0.300855	0.291103	0.00164531	6.00127	3.62652	47.6894	-12.9611	-985.037	23.671	24.064	34061.2390999794
277	12124.2	422.907	12491.8	11296.7	13121.8	192.306	13491.9	12965.5	1000.0	1000.0	1389999	988.003	86.804	1095.95	3.11981	988.003	86.8032	1097.42	-3.89193	0.295097	0.00196335	0.299787	0.290504	0.00214852	6.00169	3.61135	44.306	-11.8459	-986.638	23.7093	24.0752	34186.61681866646
278	12289.8	190.924	12605.4	12035.1	12880.7	126.104	13121.3	12773.1	1000.0	1000.0	1394999	989.22	87.555	1099.05	-9.36894	989.219	87.5545	1100.15	-9.74032	0.297095	0.00260629	0.302416	0.291867	-0.00253246	5.99784	3.60746	47.9821	-12.981	-987.818	24.5798	24.9461	34311.921594142914
279	12308.8	232.827	12599.6	11940.8	12560.7	266.566	12960.7	12204.7	1000.0	1000.0	1399999	990.371	87.6201	1100.75	-9.76163	990.371	87.6189	1102.24	-22.8664	0.298101	0.0029679	0.303366	0.289479	0.00221608	6.00174	3.61218	43.653	-15.2279	-988.968	24.1737	24.5844	34437.208360672
280	12282.8	295.2	12706.2	11791.9	13147.6	150.189	13403.9	12987.7	1000.0	1000.0	1404999	991.814	87.7232	1102.34	-64.2408	991.814	87.7216	1102.55	-84.5994	0.297973	0.00167527	0.300814	0.293004	0.00020756	6.0001	3.62081	43.9783	-14.3632	-990.421	23.5718	23.9732	34562.24607753754
281	12198.9	97.8023	12319.3	12029.6	12954.2	176.749	13272.2	12741.4	1000.0	1000.0	1409999	992.81	88.0202	1105.54	-22.7178	992.81	88.0205	1103.49	-21.1009	0.302007	0.00238797	0.306423	0.296042	0.0040694	6.00331	3.62096	44.3751	-14.9904	-991.398	24.2236	24.3913	34687.39836549759
282	12312.6	218.611	12616.1	12093.5	9610.07	4186.58	13166.1	3733.29	1000.0	1000.0	1414999	994.275	87.941	1106.26	-23.7524	994.276	87.9383	1106.82	-29.0797	0.301584	0.00360621	0.308438	0.293756	0.000624261	6.00044	3.6253	45.5258	-13.1359	-992.865	24.3121	24.8461	34812.51264190674
283	12409.4	25.9339	12434.9	12364.1	12882.7	89.2354	13041.2	12774.6	1000.0	1000.0	1419999	995.749	87.9717	1109.08	-9.33174	995.748	87.9713	1110.06	-13.3324	0.301028	0.0030229	0.308768	0.293806	-0.00682762	5.99425	3.62175	43.7319	-13.6776	-994.33	24.2516	24.6558	34937.6928358078
284	12212.5	288.695	12467.3	11669.7	13322.3	232.302	13734.1	13071.5	1000.0	1000.0	1424999	997.168	88.1412	1110.47	-0.300377	997.168	88.1398	1109.21	-6.93781	0.300175	0.00258895	0.305873	0.293257	0.00598221	6.00487	3.61765	44.0054	-14.0851	-995.75	24.3211	24.7218	35062.94408607483
285	12310.6	152.777	12581.8	12165.1	13458.9	68.6825	13535.5	13341.6	1000.0	1000.0	1429999	998.499	88.225	1110.9	-10.6884	998.499	88.2241	1112.73	-9.60154	0.302614	0.00341771	0.311393	0.296484	0.00457724	6.00379	3.63037	43.7885	-13.6349	-997.066	24.4694	24.9531	35188.357092142105
286	12420.7	243.166	12759.8	12100.1	12755.6	132.001	12997.2	12634.3	1000.0	1000.0	1434999	999.68	88.4609	1112.47	-4.57402	999.68	88.4586	1113.12	-8.18275	0.306275	0.00303651	0.312269	0.297327	-0.00416263	5.9964	3.6246	45.1685	-12.672	-998.23	24.6586	25.0642	35313.899569272995
287	12367.0	206.658	12599.5	12064.4	13347.3	135.235	13478.7	13116.9	1000.0	1000.0	1439999	1001.16	88.5127	1114.13	-20.4278	1001.16	88.5105	1113.72	-2.07544	0.308027	0.00299131	0.314679	0.301459	0.00578866	6.00483	3.63672	47.9361	-13.4699	-999.7	25.0434	25.4391	35439.06293010712
288	12406.4	253.417	12722.8	12081.1	13892.8	27.4377	13915.6	13839.7	1000.0	1000.0	1444999	1002.11	88.8449	1116.73	-7.31525	1002.11	88.8442	1114.79	-12.3852	0.306151	0.00359561	0.313914	0.300263	-0.00398622	5.99653	3.62919	48.3431	-13.136	-1000.65	24.78	25.2369	35564.23959994316
289	12379.4	281.448	12658.6	11918.8	13582.5	81.7233	13663.5	13474.9	1000.0	1000.0	1449999	1003.58	88.5937	1116.83	9.41624	1003.58	88.5908	1118.12	-5.46041	0.303963	0.00256854	0.309456	0.297514	0.00175909	6.00141	3.61719	47.8205	-17.2492	-1002.13	24.2566	24.711	35689.61552357674
290	12525.5	158.628	12708.8	12237.2	13322.4	187.403	13582.5	13141.8	1000.0	1000.0	1454999	1004.96	88.3235	1117.8	13.1725	1004.96	88.322	1119.76	9.37136	0.310927	0.00251993	0.317087	0.30618	0.000338329	6.00021	3.64428	48.0639	-17.1389	-1003.48	25.3655	25.8315	35815.02171564102
291	12525.0	143.516	12679.9	12296.0	13461.4	149.922	13672.7	13292.3	1000.0	1000.0	1459999	1006.0	88.775	1118.49	5.17224	1006.0	88.7735	1118.66	12.8233	0.309237	0.00232206	0.315691	0.303572	0.00134881	6.00108	3.63717	47.6557	-16.0521	-1004.52	25.1146	25.5371	35940.44104504585
292	12673.4	190.787	12945.2	12346.2	11615.4	2759.43	13201.8	6102.7	1000.0	1000.0	1464999	1007.03	88.4621	1126.46	20.2894	1007.03	88.4626	1126.35	7.22651	0.313978	0.00245891	0.320363	0.308354	0.00258004	6.00213	3.62388	45.0241	-12.87	-1005.52	25.2625	25.5306	36065.71860027313
293	10594.8	3755.19	12771.5	3091.68	13216.4	207.543	13498.5	12975.8	1000.0	1000.0	1469999	1007.78	90.7321	1123.59	29.1107	1007.78	90.7305	1122.93	27.8495	0.309818	0.00369737	0.316782	0.300191	0.000660543	6.0005	3.62163	41.2953	-13.1339	-1006.28	25.4618	25.9562	36191.10338115692
294	12623.6	205.57	12888.2	12380.1	13532.9	99.9703	13653.9	13401.5	1000.0	1000.0	1474999	1008.7	92.7842	1128.48	14.6806	1008.7	92.7833	1124.75	-19.0034	0.315201	0.00192309	0.319665	0.310273	0.00039417	6.00026	3.64328	45.885	-12.5512	-1007.16	25.9126	26.295	36316.779047727585
295	12840.2	196.67	13071.5	12587.5	13291.2	142.823	13503.9	13122.9	1000.0	1000.0	1479999	1009.6	92.8502	1130.05	0.000152588	1009.6	92.8483	1126.47	-0.54274	0.317909	0.00237896	0.324032	0.31393	0.00160283	6.00132	3.6285	49.8013	-14.4152	-1008.07	25.6464	26.0799	36442.10769224167
296	12450.7	311.902	12927.9	11983.7	13647.7	148.335	13855.4	13456.8	1000.0	1000.0	1484999	1010.68	93.2239	1130.19	-20.4282	1010.68	93.2257	1131.15	8.08045	0.320715	0.00207381	0.325267	0.31464	0.002325	6.00197	3.63876	45.6289	-14.1428	-1009.14	26.5734	26.8724	36567.64204311371
297	12400.0	161.07	12703.2	12241.5	13356.8	50.253	13420.4	13290.2	1000.0	1000.0	1489999	1011.74	93.7462	1130.76	-50.4111	1011.74	93.746	1130.86	-90.5561	0.323574	0.00266592	0.329409	0.316596	0.00375839	6.00326	3.63944	46.9778	-13.9194	-1010.18	26.9795	27.3975	36692.785907268524
298	12652.7	139.142	12758.1	12385.9	12935.1	255.371	13341.6	12554.6	1000.0	1000.0	1494999	1012.17	94.2282	1131.45	-13.3637	1012.17	94.2274	1132.03	-32.0526	0.326941	0.00207754	0.332545	0.321456	0.000836205	6.00067	3.63324	50.6995	-12.3973	-1010.58	27.0195	27.4356	36817.88209891319
299	12631.8	252.376	13117.4	12409.3	13375.0	81.071	13493.3	13274.5	1000.0	1000.0	1499999	1012.92	94.219	1129.17	-13.4948	1012.92	94.2193	1129.95	-50.4947	0.322488	0.00317497	0.330412	0.315782	-0.00279857	5.99741	3.62024	47.2628	-14.5043	-1011.34	26.7925	27.0739	36942.98514056206
300	12592.4	265.73	12972.2	12147.4	13451.4	44.1774	13497.5	13370.3	1000.0	1000.0	1504999	1013.92	94.515	1131.86	13.3779	1013.92	94.5156	1135.31	3.23063	0.327526	0.00294421	0.334416	0.319514	0.003157	6.00275	3.61889	49.4516	-13.2523	-1012.31	26.7691	27.1545	37068.0646481514
301	10933.5	3102.32	12865.4	4791.06	13218.5	821.736	13679.4	11578.6	1000.0	1000.0	1509999	1014.31	95.9501	1132.69	-2.34021	1014.31	95.9499	1132.47	15.2655	0.32603	0.00283718	0.333722	0.31971	-0.000704719	5.99928	3.63688	50.0854	-12.9759	-1012.72	27.5277	28.133	37193.42959403992
302	12719.2	140.685	12850.2	12453.9	12869.0	204.516	13129.7	12506.4	1000.0	1000.0	1514999	1015.13	98.4595	1132.71	-1.60398	1015.13	98.4581	1133.02	-44.5844	0.330585	0.00416273	0.336672	0.319138	-0.0043846	5.99602	3.6295	48.197	-14.1891	-1013.52	27.9964	28.6026	37318.800446510315
303	12665.5	118.469	12876.0	12554.9	13477.2	101.051	13602.8	13352.2	1000.0	1000.0	1519999	1016.18	98.6593	1133.51	-111.632	1016.18	98.6589	1132.96	-93.5518	0.329286	0.00219601	0.334865	0.320937	0.00489496	6.00427	3.6211	50.8066	-13.4296	-1014.56	28.602	29.1509	37444.032660245895
304	12844.5	161.8	13061.8	12664.4	13147.3	59.9113	13236.4	13093.2	1000.0	1000.0	1524999	1017.35	98.8905	1135.05	-94.8595	1017.35	98.8915	1136.41	-102.265	0.329335	0.00264793	0.334878	0.323102	0.0025252	6.0022	3.62293	44.9785	-13.1472	-1015.72	28.6025	28.8829	37569.078704833984
305	12849.7	125.979	13020.7	12725.8	13626.7	129.731	13739.4	13390.8	1000.0	1000.0	1529999	1018.64	99.4124	1138.32	-58.6686	1018.64	99.4114	1138.2	-54.8151	0.332186	0.00349894	0.340629	0.324379	0.00131947	6.00113	3.61057	47.2521	-15.6314	-1017.01	28.3492	28.8159	37694.34631562233
306	12835.1	130.539	13033.8	12699.0	13186.1	64.3405	13260.1	13074.7	1000.0	1000.0	1534999	1019.9	99.743	1137.55	-56.4263	1019.9	99.7445	1138.35	-59.3304	0.332305	0.00241787	0.339517	0.327246	0.000898362	6.00074	3.62823	44.6307	-14.6792	-1018.28	28.8918	29.167	37819.51859164238
307	12930.2	192.931	13147.5	12704.3	13246.0	87.9328	13345.8	13099.1	1000.0	1000.0	1539999	1020.94	99.609	1139.35	-52.793	1020.94	99.6082	1137.92	-50.2372	0.334851	0.00286692	0.340464	0.32812	0.0017967	6.00157	3.62867	47.0942	-14.3593	-1019.28	28.4262	28.7831	37944.63507270813
308	11985.3	1776.03	13092.3	8463.15	13589.7	286.698	13755.5	13016.9	1000.0	1000.0	1544999	1021.68	100.609	1138.55	-200.965	1021.68	100.61	1140.21	-175.669	0.33791	0.00291376	0.342972	0.332748	0.00153433	6.00134	3.64439	52.2877	-12.3394	-1020.0	28.9487	29.3959	38070.210871219635
309	12777.5	295.41	13134.5	12334.7	13233.1	85.4294	13348.5	13104.2	1000.0	1000.0	1549999	1022.32	101.262	1139.27	-322.693	1022.32	101.264	1138.85	-329.734	0.338362	0.00531273	0.350921	0.327937	0.0006938	6.00055	3.62485	56.0435	-14.2076	-1020.65	29.9217	30.2468	38195.47013878822
310	12984.7	197.124	13295.2	12682.2	13780.5	27.7713	13813.0	13742.9	1000.0	1000.0	1554999	1023.42	102.299	1142.65	-601.735	1023.42	102.298	1144.9	-515.352	0.339819	0.00416246	0.35115	0.333258	0.00270529	6.00246	3.64036	56.5144	-12.0836	-1021.72	30.7237	30.9726	38320.68255496025
311	11349.0	3341.81	13128.1	4668.34	13706.6	127.971	13880.6	13558.4	1000.0	1000.0	1559999	1023.66	102.135	1143.49	-454.436	1023.66	102.138	1143.23	-431.951	0.345361	0.00401819	0.355279	0.337587	9.83247e-05	6.00001	3.63477	50.4032	-14.9569	-1021.92	30.5047	30.8757	38446.01312947273
312	12908.7	216.864	13292.4	12686.1	13752.1	94.9168	13851.5	13587.4	1000.0	1000.0	1564999	1023.99	104.679	1143.0	-314.774	1023.99	104.681	1143.89	-290.8	0.342452	0.0035023	0.349538	0.334832	-0.00199504	5.99803	3.64188	52.1437	-15.2079	-1022.27	30.9387	31.4274	38571.239850759506
313	12978.8	118.565	13107.6	12836.8	13654.9	67.6002	13759.2	13563.2	1000.0	1000.0	1569999	1025.45	105.367	1146.91	-529.611	1025.45	105.366	1144.48	-433.082	0.339973	0.0034671	0.346242	0.331989	0.000631618	6.00051	3.63767	61.9831	-15.5823	-1023.76	31.5473	31.8989	38696.34939479828
314	12944.4	140.436	13050.6	12687.3	13762.3	81.5588	13892.0	13680.4	1000.0	1000.0	1574999	1026.87	105.376	1150.7	-385.95	1026.87	105.378	1148.18	-359.741	0.34592	0.00376266	0.353971	0.337675	0.00108736	6.00094	3.64818	53.4607	-12.9154	-1025.14	32.6146	32.8184	38821.696696043015
315	12675.8	721.617	13118.1	11238.3	13722.6	64.2593	13815.7	13634.5	1000.0	1000.0	1579999	1027.88	106.337	1148.31	-1539.11	1027.88	106.332	1149.48	-1718.33	0.345685	0.00570316	0.355116	0.33094	-0.00720032	5.99322	3.6232	65.7436	-15.0534	-1026.15	32.8755	33.4775	38946.980015039444
316	12993.5	183.086	13236.4	12770.8	13658.1	95.3859	13767.9	13503.2	1000.0	1000.0	1584999	1028.73	107.179	1147.92	-1721.82	1028.73	107.169	1147.89	-1623.93	0.347906	0.00448309	0.355794	0.334003	0.00747014	6.00685	3.6351	82.8859	-12.2335	-1026.97	34.8339	35.4093	39072.05381941795
317	12995.8	213.074	13200.0	12598.8	13694.7	106.535	13805.4	13514.8	1000.0	1000.0	1589999	1029.07	107.29	1147.78	-1774.26	1029.07	107.29	1148.83	-2095.44	0.354018	0.00326299	0.361222	0.347018	0.00321086	6.00297	3.66563	81.4642	-13.882	-1027.27	36.7268	36.9417	39197.184255838394
318	12907.3	76.397	13032.2	12840.4	13646.5	46.2093	13689.7	13569.5	1000.0	1000.0	1594999	1029.49	107.619	1150.43	-2106.38	1029.5	107.625	1151.3	-2257.44	0.356367	0.00370094	0.363691	0.346375	0.0029367	6.00275	3.67245	84.1309	-12.242	-1027.68	35.8039	36.6241	39322.26218891144
319	13020.2	187.937	13322.3	12807.8	12869.9	104.865	12959.1	12668.4	1000.0	1000.0	1599999	1029.97	107.371	1150.8	-766.214	1029.97	107.374	1149.6	-929.757	0.364201	0.00409474	0.373382	0.356999	0.00264741	6.0025	3.67504	82.6446	-13.7339	-1028.14	35.0842	35.7652	39447.23634839058
320	12953.8	100.144	13071.3	12773.3	14005.1	259.602	14340.4	13691.7	1000.0	1000.0	1604999	1030.41	108.112	1149.33	-977.953	1030.41	108.114	1150.86	-1098.96	0.356594	0.00336508	0.365629	0.34846	-0.00425304	5.99575	3.63371	64.1018	-17.961	-1028.61	33.765	34.2619	39572.2577753067
321	12921.6	273.816	13232.6	12467.8	14107.6	75.9869	14219.8	14018.1	1000.0	1000.0	1609999	1031.66	108.642	1150.39	-750.789	1031.66	108.644	1151.19	-886.734	0.359624	0.00268218	0.366057	0.352912	0.00119727	6.00108	3.68918	77.1655	-14.6928	-1029.86	35.017	35.3991	39697.2057800293
322	13080.2	123.679	13212.6	12883.6	13800.1	79.4137	13878.4	13684.5	1000.0	1000.0	1614999	1033.06	108.622	1156.85	-332.116	1033.06	108.622	1154.68	-282.266	0.357442	0.0033743	0.365105	0.349728	-0.00033336	5.99958	3.64154	79.2795	-14.9456	-1031.27	35.1832	35.2035	39822.36321234703
323	12962.8	259.057	13264.9	12614.3	13545.1	46.1848	13625.5	13495.5	1000.0	1000.0	1619999	1034.95	108.811	1157.79	-739.675	1034.95	108.815	1156.79	-970.065	0.356597	0.0052146	0.367573	0.345917	0.00537694	6.0052	3.63954	76.1509	-13.3127	-1033.16	34.5245	34.9973	39947.34185743332
324	13022.7	290.569	13452.1	12669.6	13354.7	132.316	13514.2	13195.9	1000.0	1000.0	1624999	1036.06	108.852	1154.96	-448.466	1036.06	108.851	1156.93	-627.259	0.363737	0.00455651	0.375983	0.35678	-0.00244805	5.99748	3.65121	74.5108	-16.1564	-1034.24	33.4748	33.9275	40072.47950053215
325	13058.9	160.533	13214.8	12760.2	14320.7	70.0008	14424.7	14240.1	1000.0	1000.0	1629999	1036.92	109.473	1160.75	-123.918	1036.92	109.475	1159.45	-85.2544	0.364374	0.0019928	0.370651	0.360251	-0.000634914	5.99928	3.6566	77.5289	-13.6345	-1035.09	34.3225	34.7513	40197.714721918106
326	13136.9	212.599	13461.4	12810.0	14242.9	91.1059	14334.4	14100.5	1000.0	1000.0	1634999	1038.39	109.791	1162.57	-440.324	1038.39	109.793	1161.93	-659.757	0.362006	0.00302199	0.368685	0.355797	0.00182272	6.00171	3.6389	78.2914	-11.8956	-1036.57	33.9529	34.1084	40322.75593709946
327	12743.8	867.652	13435.3	11258.6	14386.2	30.5537	14445.1	14357.7	1000.0	1000.0	1639999	1039.01	110.739	1161.33	-569.54	1039.01	110.742	1159.93	-571.308	0.367082	0.00285456	0.37333	0.359892	0.00299484	6.00291	3.6331	59.6144	-14.1994	-1037.15	35.2332	35.308	40447.78244686127
328	13307.9	112.324	13455.5	13166.8	14173.8	14.7117	14195.1	14151.7	1000.0	1000.0	1644999	1039.56	111.47	1160.91	-540.483	1039.56	111.472	1162.44	-717.298	0.370861	0.00495811	0.379082	0.361768	-0.00393171	5.99599	3.63872	79.3113	-13.612	-1037.68	37.4454	37.6053	40572.7166826725
329	13333.2	191.384	13621.1	13081.1	14361.7	96.316	14457.9	14224.0	1000.0	1000.0	1649999	1040.59	111.426	1165.83	-1785.56	1040.59	111.428	1164.34	-1916.99	0.366136	0.00408303	0.373017	0.357887	0.00305668	6.00294	3.63083	77.0656	-13.826	-1038.73	38.192	38.2979	40697.76528596878
330	13208.5	268.8	13611.0	12908.6	14210.4	33.5121	14250.0	14162.3	1000.0	1000.0	1654999	1041.8	111.581	1161.62	-1044.04	1041.8	111.584	1162.53	-1113.91	0.373765	0.0036779	0.383333	0.366259	0.00520798	6.00521	3.6534	82.8579	-13.7236	-1039.92	36.6662	36.6936	40822.60110092163
